0.0009800000;0.0002800000;0.0000000000;-264;-222;30520
0.0009800000;0.0002800000;0.0000000000;-115;149;30405
0.0009800000;0.0002800000;0.0000000000;122;237;30527
0.0009800000;0.0002800000;0.0000000000;-281;-403;30246
0.0009800000;0.0002800000;0.0000000000;161;442;30407
0.0009800000;0.0002800000;0.0000000000;-295;-456;30112
0.0009800000;0.0002800000;0.0000000000;417;712;30529
0.0009800000;0.0002800000;0.0000000000;-265;-682;30264
0.0009800000;0.0002800000;0.0000000000;-76;189;30188
0.0009800000;0.0002800000;0.0000000000;-273;-197;29915
0.0009800000;0.0002800000;0.0000000000;-493;-220;29422
0.0009800000;0.0002800000;0.0000000000;221;714;29643
0.0009800000;0.0002800000;0.0000000000;336;115;29979
0.0009800000;0.0002800000;0.0000000000;-521;-857;29458
0.0009800000;0.0002800000;0.0000000000;175;696;29633
0.0009800000;0.0002800000;0.0000000000;-506;-681;29127
0.0009800000;0.0002800000;0.0000000000;276;782;29403
0.0009800000;0.0002800000;0.0000000000;60;-216;29463
0.0009800000;0.0002800000;0.0000000000;-121;-181;29342
0.0009800000;0.0002800000;0.0000000000;453;574;29795
0.0009800000;0.0002800000;0.0000000000;-361;-814;29434
0.0009800000;0.0002800000;0.0000000000;1369;1730;30803
0.0009800000;0.0002800000;0.0000000000;786;-583;31589
0.0009800000;0.0002800000;0.0000000000;179;-607;31768
0.0009800000;0.0002800000;0.0000000000;1204;1025;32972
0.0009800000;0.0002800000;0.0000000000;-362;-1566;32610
0.0009800000;0.0002800000;0.0000000000;1519;1881;34129
0.0009800000;0.0002800000;0.0000000000;794;-725;34923
0.0009800000;0.0002800000;0.0000000000;-309;-1103;34614
0.0009800000;0.0002800000;0.0000000000;-72;237;34542
0.0009800000;0.0002800000;0.0000000000;397;469;34939
0.0009800000;0.0002800000;0.0000000000;-79;-476;34860
0.0009800000;0.0002800000;0.0000000000;208;287;35068
0.0009800000;0.0002800000;0.0000000000;238;30;35306
0.0009800000;0.0002800000;0.0000000000;244;6;35550
0.0009800000;0.0002800000;0.0000000000;27;-217;35577
0.0009800000;0.0002800000;0.0000000000;914;887;36491
0.0009800000;0.0002800000;0.0000000000;223;-691;36714
0.0009800000;0.0002800000;0.0000000000;697;474;37411
0.0009800000;0.0002800000;0.0000000000;-397;-1094;37014
0.0009800000;0.0002800000;0.0000000000;156;553;37170
0.0009800000;0.0002800000;0.0000000000;209;53;37379
0.0009800000;0.0002800000;0.0000000000;-355;-564;37024
0.0009800000;0.0002800000;0.0000000000;600;955;37624
0.0009800000;0.0002800000;0.0000000000;-995;-1595;36629
0.0009800000;0.0002800000;0.0000000000;903;1898;37532
0.0009800000;0.0002800000;0.0000000000;1414;511;38946
0.0009800000;0.0002800000;0.0000000000;1524;110;40470
0.0009800000;0.0002800000;0.0000000000;2510;986;42980
0.0009800000;0.0002800000;0.0000000000;-215;-2725;42765
0.0009800000;0.0002800000;0.0000000000;-82;133;42683
0.0009800000;0.0002800000;0.0000000000;-255;-173;42428
0.0009800000;0.0002800000;0.0000000000;-718;-463;41710
0.0009800000;0.0002800000;0.0000000000;-359;359;41351
0.0009800000;0.0002800000;0.0000000000;-155;204;41196
0.0009800000;0.0002800000;0.0000000000;-839;-684;40357
0.0009800000;0.0002800000;0.0000000000;663;1502;41020
0.0009800000;0.0002800000;0.0000000000;-536;-1199;40484
0.0009800000;0.0002800000;0.0000000000;-325;211;40159
0.0009800000;0.0002800000;0.0000000000;-85;240;40074
0.0009800000;0.0002800000;0.0000000000;-434;-349;39640
0.0009800000;0.0002800000;0.0000000000;-41;393;39599
0.0009800000;0.0002800000;0.0000000000;-257;-216;39342
0.0009800000;0.0002800000;0.0000000000;436;693;39778
0.0009800000;0.0002800000;0.0000000000;-609;-1045;39169
0.0009800000;0.0002800000;0.0000000000;561;1170;39730
0.0009800000;0.0002800000;0.0000000000;-165;-726;39565
0.0009800000;0.0002800000;0.0000000000;389;554;39954
0.0009800000;0.0002800000;0.0000000000;-926;-1315;39028
0.0009800000;0.0002800000;0.0000000000;450;1376;39478
0.0009800000;0.0002800000;0.0000000000;-785;-1235;38693
0.0009800000;0.0002800000;0.0000000000;456;1241;39149
0.0009800000;0.0002800000;0.0000000000;-836;-1292;38313
0.0009800000;0.0002800000;0.0000000000;212;1048;38525
0.0009800000;0.0002800000;0.0000000000;-343;-555;38182
0.0009800000;0.0002800000;0.0000000000;629;972;38811
0.0009800000;0.0002800000;0.0000000000;845;216;39656
0.0009800000;0.0002800000;0.0000000000;-758;-1603;38898
0.0009800000;0.0002800000;0.0000000000;172;930;39070
0.0009800000;0.0002800000;0.0000000000;21;-151;39091
0.0009800000;0.0002800000;0.0000000000;397;376;39488
0.0009800000;0.0002800000;0.0000000000;148;-249;39636
0.0009800000;0.0002800000;0.0000000000;-335;-483;39301
0.0009800000;0.0002800000;0.0000000000;409;744;39710
0.0009800000;0.0002800000;0.0000000000;-521;-930;39189
0.0009800000;0.0002800000;0.0000000000;315;836;39504
0.0009800000;0.0002800000;0.0000000000;-934;-1249;38570
0.0009800000;0.0002800000;0.0000000000;538;1472;39108
0.0009800000;0.0002800000;0.0000000000;-732;-1270;38376
0.0009800000;0.0002800000;0.0000000000;227;959;38603
0.0009800000;0.0002800000;0.0000000000;424;197;39027
0.0009800000;0.0002800000;0.0000000000;184;-240;39211
0.0009800000;0.0002800000;0.0000000000;-337;-521;38874
0.0009800000;0.0002800000;0.0000000000;-94;243;38780
0.0009800000;0.0002800000;0.0000000000;306;400;39086
0.0009800000;0.0002800000;0.0000000000;-203;-509;38883
0.0009800000;0.0002800000;0.0000000000;-201;2;38682
0.0009800000;0.0002800000;0.0000000000;-618;-417;38064
0.0009800000;0.0002800000;0.0000000000;291;909;38355
0.0009800000;0.0002800000;0.0000000000;-475;-766;37880
0.0009800000;0.0002800000;0.0000000000;420;895;38300
0.0009800000;0.0002800000;0.0000000000;618;198;38918
0.0009800000;0.0002800000;0.0000000000;176;-442;39094
0.0009800000;0.0002800000;0.0000000000;-856;-1032;38238
0.0009800000;0.0002800000;0.0000000000;124;980;38362
0.0009800000;0.0002800000;0.0000000000;-588;-712;37774
0.0009800000;0.0002800000;0.0000000000;2117;2705;39891
0.0009800000;0.0002800000;0.0000000000;2887;770;42778
0.0009800000;0.0002800000;0.0000000000;3881;994;46659
0.0009800000;0.0002800000;0.0000000000;272;-3609;46931
0.0009800000;0.0002800000;0.0000000000;369;97;47300
0.0009800000;0.0002800000;0.0000000000;-1218;-1587;46082
0.0009800000;0.0002800000;0.0000000000;-26;1192;46056
0.0009800000;0.0002800000;0.0000000000;-888;-862;45168
0.0009800000;0.0002800000;0.0000000000;-1086;-198;44082
0.0009800000;0.0002800000;0.0000000000;242;1328;44324
0.0009800000;0.0002800000;0.0000000000;-739;-981;43585
0.0009800000;0.0002800000;0.0000000000;-351;388;43234
0.0009800000;0.0002800000;0.0000000000;-479;-128;42755
0.0009800000;0.0002800000;0.0000000000;-203;276;42552
0.0009800000;0.0002800000;0.0000000000;-597;-394;41955
0.0009800000;0.0002800000;0.0000000000;3241;3838;45196
0.0009800000;0.0002800000;0.0000000000;1415;-1826;46611
0.0009800000;0.0002800000;0.0000000000;1413;-2;48024
0.0009800000;0.0002800000;0.0000000000;1900;487;49924
0.0009800000;0.0002800000;0.0000000000;779;-1121;50703
0.0009800000;0.0002800000;0.0000000000;1801;1022;52504
0.0009800000;0.0002800000;0.0000000000;1862;61;54366
0.0009800000;0.0002800000;0.0000000000;761;-1101;55127
0.0009800000;0.0002800000;0.0000000000;1166;405;56293
0.0009800000;0.0002800000;0.0000000000;774;-392;57067
0.0009800000;0.0002800000;0.0000000000;1155;381;58222
0.0009800000;0.0002800000;0.0000000000;890;-265;59112
0.0009800000;0.0002800000;0.0000000000;708;-182;59820
0.0009800000;0.0002800000;0.0000000000;1183;475;61003
0.0009800000;0.0002800000;0.0000000000;-205;-1388;60798
0.0009800000;0.0002800000;0.0000000000;472;677;61270
0.0009800000;0.0002800000;0.0000000000;-416;-888;60854
0.0009800000;0.0002800000;0.0000000000;78;494;60932
0.0009800000;0.0002800000;0.0000000000;916;838;61848
0.0009800000;0.0002800000;0.0000000000;601;-315;62449
0.0009800000;0.0002800000;0.0000000000;-287;-888;62162
0.0009800000;0.0002800000;0.0000000000;895;1182;63057
0.0009800000;0.0002800000;0.0000000000;27;-868;63084
0.0009800000;0.0002800000;0.0000000000;647;620;63731
0.0009800000;0.0002800000;0.0000000000;325;-322;64056
0.0009800000;0.0002800000;0.0000000000;962;637;65018
0.0009800000;0.0002800000;0.0000000000;500;-462;65518
0.0009800000;0.0002800000;0.0000000000;158;-342;65676
0.0009800000;0.0002800000;0.0000000000;-243;-401;65433
0.0009800000;0.0002800000;0.0000000000;-171;72;65262
0.0009800000;0.0002800000;0.0000000000;699;870;65961
0.0009800000;0.0002800000;0.0000000000;-1173;-1872;64788
0.0009800000;0.0002800000;0.0000000000;-257;916;64531
0.0009800000;0.0002800000;0.0000000000;-426;-169;64105
0.0009800000;0.0002800000;0.0000000000;74;500;64179
0.0009800000;0.0002800000;0.0000000000;-236;-310;63943
0.0009800000;0.0002800000;0.0000000000;461;697;64404
0.0009800000;0.0002800000;0.0000000000;774;313;65178
0.0009800000;0.0002800000;0.0000000000;244;-530;65422
0.0009800000;0.0002800000;0.0000000000;-717;-961;64705
0.0009800000;0.0002800000;0.0000000000;388;1105;65093
0.0009800000;0.0002800000;0.0000000000;-539;-927;64554
0.0009800000;0.0002800000;0.0000000000;165;704;64719
0.0009800000;0.0002800000;0.0000000000;959;794;65678
0.0009800000;0.0002800000;0.0000000000;13;-946;65691
0.0009800000;0.0002800000;0.0000000000;747;734;66438
0.0009800000;0.0002800000;0.0000000000;1426;679;67864
0.0009800000;0.0002800000;0.0000000000;3157;1731;71021
0.0009800000;0.0002800000;0.0000000000;-1746;-4903;69275
0.0009800000;0.0002800000;0.0000000000;-26;1720;69249
0.0009800000;0.0002800000;0.0000000000;-629;-603;68620
0.0009800000;0.0002800000;0.0000000000;-575;54;68045
0.0009800000;0.0002800000;0.0000000000;-143;432;67902
0.0009800000;0.0002800000;0.0000000000;-731;-588;67171
0.0009800000;0.0002800000;0.0000000000;-511;220;66660
0.0009800000;0.0002800000;0.0000000000;370;881;67030
0.0009800000;0.0002800000;0.0000000000;489;119;67519
0.0009800000;0.0002800000;0.0000000000;-15;-504;67504
0.0009800000;0.0002800000;0.0000000000;-192;-177;67312
0.0009800000;0.0002800000;0.0000000000;716;908;68028
0.0009800000;0.0002800000;0.0000000000;487;-229;68515
0.0009800000;0.0002800000;0.0000000000;-945;-1432;67570
0.0009800000;0.0002800000;0.0000000000;19;964;67589
0.0009800000;0.0002800000;0.0000000000;-345;-364;67244
0.0009800000;0.0002800000;0.0000000000;-232;113;67012
0.0009800000;0.0002800000;0.0000000000;354;586;67366
0.0009800000;0.0002800000;0.0000000000;212;-142;67578
0.0009800000;0.0002800000;0.0000000000;-404;-616;67174
0.0009800000;0.0002800000;0.0000000000;-24;380;67150
0.0009800000;0.0002800000;0.0000000000;-197;-173;66953
0.0009800000;0.0002800000;0.0000000000;-350;-153;66603
0.0009800000;0.0002800000;0.0000000000;-107;243;66496
0.0009800000;0.0002800000;0.0000000000;-590;-483;65906
0.0009800000;0.0002800000;0.0000000000;524;1114;66430
0.0009800000;0.0002800000;0.0000000000;-1129;-1653;65301
0.0009800000;0.0002800000;0.0000000000;-124;1005;65177
0.0009800000;0.0002800000;0.0000000000;-673;-549;64504
0.0009800000;0.0002800000;0.0000000000;-28;645;64476
0.0009800000;0.0002800000;0.0000000000;-305;-277;64171
0.0009800000;0.0002800000;0.0000000000;475;780;64646
0.0009800000;0.0002800000;0.0000000000;-123;-598;64523
0.0009800000;0.0002800000;0.0000000000;937;1060;65460
0.0009800000;0.0002800000;0.0000000000;167;-770;65627
0.0009800000;0.0002800000;0.0000000000;100;-67;65727
0.0009800000;0.0002800000;0.0000000000;703;603;66430
0.0009800000;0.0002800000;0.0000000000;232;-471;66662
0.0009800000;0.0002800000;0.0000000000;479;247;67141
0.0009800000;0.0002800000;0.0000000000;-69;-548;67072
0.0009800000;0.0002800000;0.0000000000;291;360;67363
0.0009800000;0.0002800000;0.0000000000;-786;-1077;66577
0.0009800000;0.0002800000;0.0000000000;697;1483;67274
0.0009800000;0.0002800000;0.0000000000;-559;-1256;66715
0.0009800000;0.0002800000;0.0000000000;-465;94;66250
0.0009800000;0.0002800000;0.0000000000;251;716;66501
0.0009800000;0.0002800000;0.0000000000;-967;-1218;65534
0.0009800000;0.0002800000;0.0000000000;1171;2138;66705
0.0009800000;0.0002800000;0.0000000000;-1180;-2351;65525
0.0009800000;0.0002800000;0.0000000000;-106;1074;65419
0.0009800000;0.0002800000;0.0000000000;-657;-551;64762
0.0009800000;0.0002800000;0.0000000000;1265;1922;66027
0.0009800000;0.0002800000;0.0000000000;-4759;-6024;61268
0.0010050000;0.0002875000;0.0000000000;4111;4111;4111
0.0010050000;0.0002875000;0.0000000000;1629;-2482;5740
0.0010050000;0.0002875000;0.0000000000;3671;2042;9411
0.0010050000;0.0002875000;0.0000000000;809;-2862;10220
0.0010050000;0.0002875000;0.0000000000;2146;1337;12366
0.0010050000;0.0002875000;0.0000000000;1442;-704;13808
0.0010050000;0.0002875000;0.0000000000;1598;156;15406
0.0010050000;0.0002875000;0.0000000000;528;-1070;15934
0.0010050000;0.0002875000;0.0000000000;1662;1134;17596
0.0010050000;0.0002875000;0.0000000000;463;-1199;18059
0.0010050000;0.0002875000;0.0000000000;1499;1036;19558
0.0010050000;0.0002875000;0.0000000000;634;-865;20192
0.0010050000;0.0002875000;0.0000000000;1022;388;21214
0.0010050000;0.0002875000;0.0000000000;394;-628;21608
0.0010050000;0.0002875000;0.0000000000;762;368;22370
0.0010050000;0.0002875000;0.0000000000;261;-501;22631
0.0010050000;0.0002875000;0.0000000000;645;384;23276
0.0010050000;0.0002875000;0.0000000000;550;-95;23826
0.0010050000;0.0002875000;0.0000000000;812;262;24638
0.0010050000;0.0002875000;0.0000000000;-326;-1138;24312
0.0010050000;0.0002875000;0.0000000000;924;1250;25236
0.0010050000;0.0002875000;0.0000000000;-484;-1408;24752
0.0010050000;0.0002875000;0.0000000000;1039;1523;25791
0.0010050000;0.0002875000;0.0000000000;235;-804;26026
0.0010050000;0.0002875000;0.0000000000;435;200;26461
0.0010050000;0.0002875000;0.0000000000;87;-348;26548
0.0010050000;0.0002875000;0.0000000000;104;17;26652
0.0010050000;0.0002875000;0.0000000000;-349;-453;26303
0.0010050000;0.0002875000;0.0000000000;284;633;26587
0.0010050000;0.0002875000;0.0000000000;-854;-1138;25733
0.0010050000;0.0002875000;0.0000000000;949;1803;26682
0.0010050000;0.0002875000;0.0000000000;-626;-1575;26056
0.0010050000;0.0002875000;0.0000000000;535;1161;26591
0.0010050000;0.0002875000;0.0000000000;296;-239;26887
0.0010050000;0.0002875000;0.0000000000;-82;-378;26805
0.0010050000;0.0002875000;0.0000000000;42;124;26847
0.0010050000;0.0002875000;0.0000000000;-399;-441;26448
0.0010050000;0.0002875000;0.0000000000;-151;248;26297
0.0010050000;0.0002875000;0.0000000000;796;947;27093
0.0010050000;0.0002875000;0.0000000000;-195;-991;26898
0.0010050000;0.0002875000;0.0000000000;224;419;27122
0.0010050000;0.0002875000;0.0000000000;353;129;27475
0.0010050000;0.0002875000;0.0000000000;143;-210;27618
0.0010050000;0.0002875000;0.0000000000;-33;-176;27585
0.0010050000;0.0002875000;0.0000000000;139;172;27724
0.0010050000;0.0002875000;0.0000000000;184;45;27908
0.0010050000;0.0002875000;0.0000000000;497;313;28405
0.0010050000;0.0002875000;0.0000000000;-896;-1393;27509
0.0010050000;0.0002875000;0.0000000000;900;1796;28409
0.0010050000;0.0002875000;0.0000000000;-676;-1576;27733
0.0010050000;0.0002875000;0.0000000000;303;979;28036
0.0010050000;0.0002875000;0.0000000000;173;-130;28209
0.0010050000;0.0002875000;0.0000000000;275;102;28484
0.0010050000;0.0002875000;0.0000000000;557;282;29041
0.0010050000;0.0002875000;0.0000000000;104;-453;29145
0.0010050000;0.0002875000;0.0000000000;377;273;29522
0.0010050000;0.0002875000;0.0000000000;-66;-443;29456
0.0010050000;0.0002875000;0.0000000000;-558;-492;28898
0.0010050000;0.0002875000;0.0000000000;-707;-149;28191
0.0010050000;0.0002875000;0.0000000000;318;1025;28509
0.0010050000;0.0002875000;0.0000000000;-341;-659;28168
0.0010050000;0.0002875000;0.0000000000;-48;293;28120
0.0010050000;0.0002875000;0.0000000000;2997;3045;31117
0.0010050000;0.0002875000;0.0000000000;55;-2942;31172
0.0010050000;0.0002875000;0.0000000000;-228;-283;30944
0.0010050000;0.0002875000;0.0000000000;-311;-83;30633
0.0010050000;0.0002875000;0.0000000000;213;524;30846
0.0010050000;0.0002875000;0.0000000000;-537;-750;30309
0.0010050000;0.0002875000;0.0000000000;482;1019;30791
0.0010050000;0.0002875000;0.0000000000;-715;-1197;30076
0.0010050000;0.0002875000;0.0000000000;-108;607;29968
0.0010050000;0.0002875000;0.0000000000;763;871;30731
0.0010050000;0.0002875000;0.0000000000;-683;-1446;30048
0.0010050000;0.0002875000;0.0000000000;-211;472;29837
0.0010050000;0.0002875000;0.0000000000;48;259;29885
0.0010050000;0.0002875000;0.0000000000;-306;-354;29579
0.0010050000;0.0002875000;0.0000000000;81;387;29660
0.0010050000;0.0002875000;0.0000000000;-1043;-1124;28617
0.0010050000;0.0002875000;0.0000000000;1218;2261;29835
0.0010050000;0.0002875000;0.0000000000;-1182;-2400;28653
0.0010050000;0.0002875000;0.0000000000;544;1726;29197
0.0010050000;0.0002875000;0.0000000000;-277;-821;28920
0.0010050000;0.0002875000;0.0000000000;314;591;29234
0.0010050000;0.0002875000;0.0000000000;-807;-1121;28427
0.0010050000;0.0002875000;0.0000000000;-755;52;27672
0.0010050000;0.0002875000;0.0000000000;133;888;27805
0.0010050000;0.0002875000;0.0000000000;-473;-606;27332
0.0010050000;0.0002875000;0.0000000000;679;1152;28011
0.0010050000;0.0002875000;0.0000000000;-154;-833;27857
0.0010050000;0.0002875000;0.0000000000;1673;1827;29530
0.0010050000;0.0002875000;0.0000000000;2250;577;31780
0.0010050000;0.0002875000;0.0000000000;271;-1979;32051
0.0010050000;0.0002875000;0.0000000000;2306;2035;34357
0.0010050000;0.0002875000;0.0000000000;1572;-734;35929
0.0010050000;0.0002875000;0.0000000000;1915;343;37844
0.0010050000;0.0002875000;0.0000000000;1837;-78;39681
0.0010050000;0.0002875000;0.0000000000;1768;-69;41449
0.0010050000;0.0002875000;0.0000000000;1598;-170;43047
0.0010050000;0.0002875000;0.0000000000;1722;124;44769
0.0010050000;0.0002875000;0.0000000000;-1036;-2758;43733
0.0010050000;0.0002875000;0.0000000000;12;1048;43745
0.0010050000;0.0002875000;0.0000000000;-6;-18;43739
0.0010050000;0.0002875000;0.0000000000;-32;-26;43707
0.0010050000;0.0002875000;0.0000000000;-3;29;43704
0.0010050000;0.0002875000;0.0000000000;362;365;44066
0.0010050000;0.0002875000;0.0000000000;233;-129;44299
0.0010050000;0.0002875000;0.0000000000;-481;-714;43818
0.0010050000;0.0002875000;0.0000000000;-930;-449;42888
0.0010050000;0.0002875000;0.0000000000;-655;275;42233
0.0010050000;0.0002875000;0.0000000000;-946;-291;41287
0.0010050000;0.0002875000;0.0000000000;-484;462;40803
0.0010050000;0.0002875000;0.0000000000;173;657;40976
0.0010050000;0.0002875000;0.0000000000;-449;-622;40527
0.0010050000;0.0002875000;0.0000000000;182;631;40709
0.0010050000;0.0002875000;0.0000000000;169;-13;40878
0.0010050000;0.0002875000;0.0000000000;-772;-941;40106
0.0010050000;0.0002875000;0.0000000000;212;984;40318
0.0010050000;0.0002875000;0.0000000000;-451;-663;39867
0.0010050000;0.0002875000;0.0000000000;-57;394;39810
0.0010050000;0.0002875000;0.0000000000;-758;-701;39052
0.0010050000;0.0002875000;0.0000000000;691;1449;39743
0.0010050000;0.0002875000;0.0000000000;-24;-715;39719
0.0010050000;0.0002875000;0.0000000000;4760;4784;44479
0.0010050000;0.0002875000;0.0000000000;3303;-1457;47782
0.0010050000;0.0002875000;0.0000000000;-676;-3979;47106
0.0010050000;0.0002875000;0.0000000000;-1435;-759;45671
0.0010050000;0.0002875000;0.0000000000;-503;932;45168
0.0010050000;0.0002875000;0.0000000000;-737;-234;44431
0.0010050000;0.0002875000;0.0000000000;-568;169;43863
0.0010050000;0.0002875000;0.0000000000;-699;-131;43164
0.0010050000;0.0002875000;0.0000000000;-611;88;42553
0.0010050000;0.0002875000;0.0000000000;262;873;42815
0.0010050000;0.0002875000;0.0000000000;-612;-874;42203
0.0010050000;0.0002875000;0.0000000000;-757;-145;41446
0.0010050000;0.0002875000;0.0000000000;-169;588;41277
0.0010050000;0.0002875000;0.0000000000;-750;-581;40527
0.0010050000;0.0002875000;0.0000000000;-405;345;40122
0.0010050000;0.0002875000;0.0000000000;278;683;40400
0.0010050000;0.0002875000;0.0000000000;-134;-412;40266
0.0010050000;0.0002875000;0.0000000000;-15;119;40251
0.0010050000;0.0002875000;0.0000000000;-2401;-2386;37850
0.0010050000;0.0002875000;0.0000000000;599;3000;38449
0.0010050000;0.0002875000;0.0000000000;-26;-625;38423
0.0010050000;0.0002875000;0.0000000000;285;311;38708
0.0010050000;0.0002875000;0.0000000000;-1035;-1320;37673
0.0010050000;0.0002875000;0.0000000000;-1671;-636;36002
0.0010050000;0.0002875000;0.0000000000;872;2543;36874
0.0010050000;0.0002875000;0.0000000000;-323;-1195;36551
0.0010050000;0.0002875000;0.0000000000;-144;179;36407
0.0010050000;0.0002875000;0.0000000000;-178;-34;36229
0.0010050000;0.0002875000;0.0000000000;605;783;36834
0.0010050000;0.0002875000;0.0000000000;12;-593;36846
0.0010050000;0.0002875000;0.0000000000;-88;-100;36758
0.0010050000;0.0002875000;0.0000000000;-6;82;36752
0.0010050000;0.0002875000;0.0000000000;-413;-407;36339
0.0010050000;0.0002875000;0.0000000000;263;676;36602
0.0010050000;0.0002875000;0.0000000000;-1285;-1548;35317
0.0010050000;0.0002875000;0.0000000000;648;1933;35965
0.0010050000;0.0002875000;0.0000000000;-599;-1247;35366
0.0010050000;0.0002875000;0.0000000000;-1744;-1145;33622
0.0010050000;0.0002875000;0.0000000000;-209;1535;33413
0.0010050000;0.0002875000;0.0000000000;289;498;33702
0.0010050000;0.0002875000;0.0000000000;-255;-544;33447
0.0010050000;0.0002875000;0.0000000000;-565;-310;32882
0.0010050000;0.0002875000;0.0000000000;919;1484;33801
0.0010050000;0.0002875000;0.0000000000;-684;-1603;33117
0.0010050000;0.0002875000;0.0000000000;507;1191;33624
0.0010050000;0.0002875000;0.0000000000;674;167;34298
0.0010050000;0.0002875000;0.0000000000;64;-610;34362
0.0010050000;0.0002875000;0.0000000000;-197;-261;34165
0.0010050000;0.0002875000;0.0000000000;676;873;34841
0.0010050000;0.0002875000;0.0000000000;-854;-1530;33987
0.0010050000;0.0002875000;0.0000000000;1207;2061;35194
0.0010050000;0.0002875000;0.0000000000;-96;-1303;35098
0.0010050000;0.0002875000;0.0000000000;-211;-115;34887
